item_id.	22
name_identJP.	解呪の魔法書
name_identEN.	uncurse
item_desc1JP.	\t\t「解呪」という呪文について学ぶことが出来る魔法書。霊の存在を信じるあなたに。\n#～本の為の本・魔法書編～\n
item_desc2JP.	<ランク7魔法>
item_desc3JP.	
item_desc4JP.	\t\tアイテムの呪いを解く呪文を唱える為に必要な本。読むことが出来る。\n#～鑑定報告書：＜書物＞カテゴリ～\n
item_desc1EN.	\t\tA magical book from which you can learn about the Uncurse spell. For those who believe in souls.\n~The Book of Books - Magical Tomes Edition~
item_desc2EN.	
item_desc3EN.	
item_desc4EN.	\t\tReadable book. Contains knowledge about the spell uncurse.
