item_id.	1013
name_identJP.	おさかなマグカップ
name_identEN.	<Mug of Ehekatl>
item_desc1JP.	\t\t幸運の女神のマグカップだが、ある日散歩で通りかかった不幸の女神が目をつけ、抵抗もさせずに持ち去ってしまった。不幸の女神はよほどこれを気に入ったのかその後も襲撃と強奪を繰り返しており、現在では同じものを大量所持している疑いが非常に強い。調べによると、このマグカップには危険な井戸水でも安全に飲める効果があるとのこと。\n#～イルヴァ幻想辞典～\n
item_desc2JP.	\t\t「エヘカトル！これ可愛いからアタシがもらっといてやるニャア！大人しくよこすのニャ！」\n#～《不幸のシナア》の言葉～\n
item_desc3JP.	\t\t「わおっ♪猫ちゃんコップ気に入ったの？たの？あげるよー♪」\n#～《幸運のエヘカトル》の言葉～\n
item_desc4JP.	\t\tポーション類を飲む時に自動で使うアイテムだ。\n#～鑑定報告書：＜器具＞カテゴリ～\n
item_desc1EN.	
item_desc2EN.	
item_desc3EN.	
item_desc4EN.	
item_desc1EN.	
item_desc2EN.	
item_desc3EN.	
item_desc4EN.	
